label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
8529,82.71042084168337,954.7535070140281,604.7985971943888,1444.0,1.43060150183609,5459.602204408818,24565.529058116234,mCherryi_1,mCherry RNAi,-0.057767546885061916,-0.865272837682846,26.77441666296494,0.8671990389206174,-1.6374596335406282,-95
8530,83.06963788300835,952.5320334261838,661.6285979572888,1465.0,1.646484189913676,6848.598885793872,22801.932219127204,mCherryi_1,mCherry RNAi,0.06364046508645482,-0.8781178108638442,28.795066054998003,0.880420921237524,-1.4984490955311707,-95
8531,82.29411764705883,976.5821501014199,415.3813387423935,856.0,1.7265161720100937,4777.29817444219,17353.977687626775,mCherryi_1,mCherry RNAi,-0.4671036699829335,-0.8516494174954276,20.91742288437247,0.9713354563856023,-2.072463676037713,-95
8532,82.81399046104929,990.5691573926867,576.0985691573927,884.0,1.4391278693665397,5296.130365659777,19044.01907790143,mCherryi_1,mCherry RNAi,-0.13023346770552924,-0.9290293159509242,26.27284664659483,0.9381131200483496,-1.7100710609133658,-95
8533,83.26304347826087,998.466304347826,436.545652173913,1318.0,1.3837928155791002,5208.140217391305,18237.45108695652,mCherryi_1,mCherry RNAi,-0.4292298803368697,-0.9024015473855403,22.65791632139681,0.9992831645223595,-2.0147772067081027,-95
8534,82.61419068736141,79.25277161862527,804.3858093126386,644.0,1.3655592077577285,6661.525498891353,18185.60088691796,mCherryi_1,mCherry RNAi,0.6472076869838803,0.846549074348538,26.66037671154686,1.0656092742517733,0.9180640251781917,-95
8535,83.77142857142857,91.5265306122449,641.8661224489796,1617.0,1.3427767511661297,6072.49306122449,25473.52,mCherryi_1,mCherry RNAi,0.2979782556797217,0.8713430905882569,23.105271789513964,0.9208853470295989,1.241287817446909,-95
8536,84.0218270008084,88.95553759094584,693.1091350040421,1571.0,1.3564755880673365,6711.055780113177,32263.654001616815,mCherryi_1,mCherry RNAi,0.40763731399188274,0.8609091896233747,24.84996884547934,0.95254018946,1.1285755912414903,-95
8537,83.3840856924254,109.67329762815608,597.6702371843917,1566.0,1.432886582605385,6079.571537872992,29389.609028309103,mCherryi_1,mCherry RNAi,0.19829740357992054,0.8480835831956515,21.536667615888888,0.8709578774846194,1.3411045816214486,-95
8538,84.31645569620254,115.10126582278481,429.71940928270044,773.0,1.4082923764865853,4727.025316455696,15945.369198312237,mCherryi_1,mCherry RNAi,-0.16025778562695647,0.8883924631370181,17.550388960882415,0.9027312592420369,1.749267729414309,-95
8539,84.8909952606635,116.96366508688783,739.1429699842022,1632.0,1.4202005655923635,9583.625592417062,38628.42654028436,mCherryi_1,mCherry RNAi,0.4963786672142474,0.7901615026747777,27.26575558639253,0.9331382435495049,1.0098999123955934,-95
8540,82.99278629395852,128.12714156898107,778.7691614066727,1342.0,1.6311387136562039,6590.341749323715,27592.478809738503,mCherryi_1,mCherry RNAi,0.5770832590476782,0.7554154072487094,26.612764228510514,0.9506195481799347,0.9184404948881416,-95
8541,84.04727564102564,132.61458333333334,690.7892628205128,1527.0,1.4265762030333733,9238.890224358975,33025.142628205125,mCherryi_1,mCherry RNAi,0.3886946075119062,0.7732148394301757,25.101484131237285,0.8654159033804886,1.104991559647653,-95
8542,84.03310238645112,137.4557351809084,398.33102386451117,1546.0,1.3169370976226884,4551.877598152425,20977.413394919167,mCherryi_1,mCherry RNAi,-0.23409015074972528,0.85270495422116,16.49195461665437,0.8842533220923401,1.838722323382563,-95
8543,83.01714731098987,141.70537802026502,521.8207326578332,1597.0,1.280753590862423,5345.423226812159,22309.119251753702,mCherryi_1,mCherry RNAi,0.02692076473026206,0.8063732473755056,19.148291042085788,0.8068224969945871,1.5374237292801536,-95
8544,85.88571428571429,153.69542857142858,456.944,2285.0,1.2675081826477457,5189.650857142857,27740.37714285714,mCherryi_1,mCherry RNAi,-0.11491071439292833,0.8019682882002328,20.18245242492499,0.8101590014071959,1.71311349715702,-95
8545,83.48268238761975,165.19233603537214,302.41488577745025,1832.0,1.3093124035494936,4509.4929992630805,17657.756816507,mCherryi_1,mCherry RNAi,-0.4467019428826896,0.8258149050020549,13.299203523773556,0.938889175088691,2.0666436200738136,-95
8546,83.42015209125475,156.04087452471484,751.7395437262358,1324.0,1.5039385060097816,8564.801330798478,30409.067490494297,mCherryi_1,mCherry RNAi,0.5106822777745001,0.707156499154634,26.43081669945154,0.8722767354054501,0.9453501909991657,-95
8547,83.13216715257532,166.62779397473275,705.9115646258504,1335.0,1.421041110059345,7026.287657920311,23038.302235179784,mCherryi_1,mCherry RNAi,0.40995506676292104,0.6997051478788345,24.86237758861114,0.810956503600984,1.0408113104209802,-95
8548,82.55082742316785,165.8758865248227,856.4799054373523,1046.0,1.3047587527127065,14097.671394799054,35677.617021276594,mCherryi_1,mCherry RNAi,0.7300647205086892,0.6552430883762126,28.718256624592854,0.9809882777058183,0.7314397558020798,-95
