label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
196,21.97222222222222,549.7543209876543,892.796913580247,2290.0,1.628294841940007,62413.57407407407,Ezi_4,E(z) RNAi,0.7867626338207252,-0.1177472694654701,-33.39617350598059,-85,2000
197,21.283048211508554,581.0878693623639,793.5909797822706,1465.0,1.3597516534057514,53560.870139968894,Ezi_4,E(z) RNAi,0.5670516106121593,-0.17188330053926504,-35.9748107294884,-85,2000
198,23.046850393700787,580.9645669291339,842.4551181102362,3421.0,1.4232057873277415,58293.59803149606,Ezi_4,E(z) RNAi,0.6725377460406172,-0.18080687153310282,-33.34072833641606,-85,2000
199,22.994021739130435,578.3081521739131,938.1402173913043,2211.0,1.361353882475173,60441.36521739131,Ezi_4,E(z) RNAi,0.8796588804005967,-0.19264833129930947,-31.679316202611048,-85,2000
200,20.244406196213426,588.5387263339071,811.9242685025818,825.0,1.8893913030957044,27883.280550774525,Ezi_4,E(z) RNAi,0.6053843766403739,-0.19264454628183447,-36.71610148028221,-85,2000
201,20.471046770601337,608.869710467706,797.6236080178173,1127.0,1.7451238619802514,26191.95991091314,Ezi_4,E(z) RNAi,0.5709345086049276,-0.23720189177573847,-36.82400680669453,-85,2000
202,21.8503301540719,633.7168011738811,858.3998532648569,2172.0,1.6842442319797706,40262.61922230374,Ezi_4,E(z) RNAi,0.697796045074198,-0.3063963306787135,-34.46036037762724,-85,2000
203,21.934868943606038,640.2613185067514,840.2835583796664,1642.0,1.4862962593030842,60762.91977760127,Ezi_4,E(z) RNAi,0.657521863924929,-0.3181951923455044,-34.724128590973024,-85,2000
204,22.658419792498005,645.6759776536313,876.1620111731844,1747.0,1.475734986327313,52318.60255387071,Ezi_4,E(z) RNAi,0.7340346343555948,-0.33753789471741713,-33.38310633169581,-85,2000
205,23.312801285484735,656.8141403320835,906.4247455811462,2304.0,1.4064183849741003,42160.12104981254,Ezi_4,E(z) RNAi,0.7974207567971738,-0.3691241180588911,-32.233720765872405,-85,2000
206,23.571978815599422,655.5440539239288,849.2527684159846,2607.0,1.429166375466128,52644.211844005775,Ezi_4,E(z) RNAi,0.6741563510043842,-0.355409883548106,-32.98761792211385,-85,2000
207,21.715128755364805,670.049356223176,857.8422746781116,2311.0,1.88462717869856,45294.61587982833,Ezi_4,E(z) RNAi,0.6902435203562045,-0.39072617093105444,-34.748193388627826,-85,2000
208,22.459496255956434,758.4533696392103,813.1946902654868,1963.0,1.6180654122201477,29263.914227365556,Ezi_4,E(z) RNAi,0.5783278880822236,-0.5877722818003186,-35.146236274903835,-85,2000
209,23.76450034940601,210.23410202655487,675.2054507337526,1969.0,1.5672133001311215,25579.32285115304,Ezi_4,E(z) RNAi,0.3761254405329797,0.712242797420424,-34.144948364356715,-85,2000
210,27.418532818532817,213.84092664092665,243.26949806949807,1789.0,1.6024728621532491,24129.29806949807,Ezi_4,E(z) RNAi,-0.5575158736537278,0.7851626021245643,-38.19686965969889,-85,2000
211,23.796851574212894,221.8710644677661,278.60119940029983,1617.0,1.3079194358319763,27775.044227886057,Ezi_4,E(z) RNAi,-0.4824712020528594,0.7598696634814119,-41.22036708557897,-85,2000
